ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate
5946	掠风徽戒	46013	0					5	0	30	310	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	19228	2433	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	2	7												736	7							1	0	4		3206				1							1	
5947	掠风徽戒	46014	0					5	0	30	311	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	19228	2433	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	2	7												736	7							1	0	4		3206				1							1	
5948	掠风徽戒	46015	0					5	0	30	311	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	19228	2433	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	2	7												736	7							1	0	4		3206				1							1	
5949	编影项圈	46016	0					4	0	30	310	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	19228	2433	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	1	7												736	7	17	4125	0	0	0	0	1	0	4		3206				1							1	
5950	编影项圈	46017	0					4	0	30	310	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	19228	2433	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	1	7												736	7	17	4125	0	0	0	0	1	0	4		3206				1							1	
5951	编影项圈	46018	0					4	0	30	311	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	19228	2433	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	1	7												736	7	17	4125	0	0	0	0	1	0	4		3206				1							1	
5952	编影项圈	46019	0					4	0	30	311	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	19228	2433	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	1	7												736	7	17	4125	0	0	0	0	1	0	4		3206				1							1	
5953	觅血玉戒	46020	0					5	0	30	311	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											1088	12026	1021	3653	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							1	0	4		2098186				1							1	
5954	觅血玉戒	46021	0					5	0	30	311	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											1088	12026	1021	3653	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							1	0	4		2098186				1							1	
5955	觅血玉戒	46022	0					5	0	31	312	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											1088	12026	1021	3653	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							1	0	4		2098186				1							1	
5956	觅血玉戒	46023	0					5	0	31	312	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											1088	12026	1021	3653	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							1	0	4		2098186				1							1	
5957	惊怖之印	46028	0					7	0	36	310	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	38104	2433	0	0	0	0	0	0	0							通用	元气	命中（PVE）	副本									4	3	7												736	7	17	20175	0	0	0	0	1	0	4		3206				1							1	
5958	惊怖之印	46029	0					7	0	36	310	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	38104	2433	0	0	0	0	0	0	0							通用	元气	命中（PVE）	副本									4	3	7												736	7	17	20175	0	0	0	0	1	0	4		3206				1							1	
5959	惊怖之印	46030	0					7	0	37	311	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	38104	2433	0	0	0	0	0	0	0							通用	元气	命中（PVE）	副本									4	3	7												736	7	17	20175	0	0	0	0	1	0	4		3206				1							1	
5960	惊怖之印	46031	0					7	0	37	311	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	70											547	54	207	38104	2433	0	0	0	0	0	0	0							通用	元气	命中（PVE）	副本									4	3	7												736	7	17	20175	0	0	0	0	1	0	4		3206				1							1	
5961	撼狱垂饰	46040	0					4	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											432	11998	528	38137	2334	0	0	0	0	0	0	0							通用	防御	防御闪避	副本									4	1	7												736	8	17	45822	0	0	0	0	2	0	4		2098186				1							1	
5962	撼狱垂饰	46041	0					4	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											432	11998	528	38137	2334	0	0	0	0	0	0	0							通用	防御	防御闪避	副本									4	1	7												736	8	17	45822	0	0	0	0	2	0	4		2098186				1							1	
5963	撼狱垂饰	46042	0					4	0	35	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	11998	528	38137	2334	0	0	0	0	0	0	0							通用	防御	防御闪避	副本									4	1	7												736	8	17	45822	0	0	0	0	2	0	4		2098186				1							1	
5964	撼狱垂饰	46043	0					4	0	35	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	11998	528	38137	2334	0	0	0	0	0	0	0							通用	防御	防御闪避	副本									4	1	7												736	8	17	45822	0	0	0	0	2	0	4		2098186				1							1	
5965	恶匪徽记	46044	0					5	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	2	7												736	7							2	0	4		3206				1							1	
5966	恶匪徽记	46045	0					5	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	2	7												736	7							2	0	4		3206				1							1	
5967	恶匪徽记	46046	0					5	0	35	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	2	7												736	7							2	0	4		3206				1							1	
5968	恶匪徽记	46047	0					5	0	35	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	2	7												736	7							2	0	4		3206				1							1	
5969	酌灵项链	46048	0					4	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	1	7												736	7	17	4125	0	0	0	0	2	0	4		3206				1							1	
5970	酌灵项链	46049	0					4	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	1	7												736	7	17	4125	0	0	0	0	2	0	4		3206				1							1	
5971	酌灵项链	46050	0					4	0	35	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	1	7												736	7	17	4125	0	0	0	0	2	0	4		3206				1							1	
5972	酌灵项链	46051	0					4	0	35	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	1	7												736	7	17	4125	0	0	0	0	2	0	4		3206				1							1	
5973	秘法封印	46052	0					5	0	35	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	11998	1021	1601	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							2	0	4		2098186				1							1	
5974	秘法封印	46053	0					5	0	35	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	11998	1021	1601	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							2	0	4		2098186				1							1	
5975	秘法封印	46054	0					5	0	35	283	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	11998	1021	1493	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							2	0	4		2098186				1							1	
5976	秘法封印	46055	0					5	0	35	283	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	11998	1021	1493	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							2	0	4		2098186				1							1	
5977	幻象护符	46060	0					7	0	42	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											432	1712	38352	2334	0	0	0	0	0	0	0	0							通用	防御	防御基础	副本									4	3	7												736	8	17	2849	0	0	0	0	2	0	4		2098186				1							1	
5978	幻象护符	46061	0					7	0	42	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											432	1712	38352	2334	0	0	0	0	0	0	0	0							通用	防御	防御基础	副本									4	3	7												736	8	17	2849	0	0	0	0	2	0	4		2098186				1							1	
5979	幻象护符	46062	0					7	0	42	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	1712	38352	2334	0	0	0	0	0	0	0	0							通用	防御	防御基础	副本									4	3	7												736	8	17	2849	0	0	0	0	2	0	4		2098186				1							1	
5980	幻象护符	46063	0					7	0	42	282	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	1712	38352	2334	0	0	0	0	0	0	0	0							通用	防御	防御基础	副本									4	3	7												736	8	17	2849	0	0	0	0	2	0	4		2098186				1							1	
5981	三宿·净心扳指	46090	0					5	0	35	282	3	0	0			1		520		4	atInvalid			atInvalid			atInvalid												5	70											969	11998	528	38137	2334	0	0	0	0	0	0	0							明教	防御	防御闪避	道具换取									4	2	7												736	26							2	0	0		1024				1							1	
5982	三宿·泰黎玉戒	46091	0					5	0	35	282	3	0	0			1		521		4	atInvalid			atInvalid			atInvalid												5	70											410	54	16673	16582	2548	0	0	0	0	0	0	0							明教	内功	伤害（PVE）	道具换取									4	2	7												736	25							2	0	0		1024				1							1	
5983	三宿·果决之戒	46092	0					5	0	35	282	3	0	0			1		520		4	atInvalid			atInvalid			atInvalid												5	70											969	1712	38352	2334	0	0	0	0	0	0	0	0							明教	防御	防御基础	道具换取									4	2	7												736	26							2	0	0		1024				1							1	
5984	三宿·琉璃法戒	46093	0					5	0	35	282	3	0	0			1		521		4	atInvalid			atInvalid			atInvalid												5	70											410	54	16673	38021	2548	0	0	0	0	0	0	0							明教	内功	命中（PVE）	道具换取									4	2	7												736	25							2	0	0		1024				1							1	
5985	三宿·果决项链	46094	0					4	0	35	282	3	0	0			1		520		4	atInvalid			atInvalid			atInvalid												5	70											969	1712	38352	2334	0	0	0	0	0	0	0	0							明教	防御	防御基础	道具换取									4	1	7												736	26	17	2849	0	0	0	0	2	0	0		1024				1							1	
5986	三宿·琉璃法链	46095	0					4	0	35	282	3	0	0			1		521		4	atInvalid			atInvalid			atInvalid												5	70											410	54	16673	38021	2548	0	0	0	0	0	0	0							明教	内功	命中（PVE）	道具换取									4	1	7												736	25	17	16465	0	0	0	0	2	0	0		1024				1							1	
5987	月泪之晶	46130	0					5	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	2	7												736	7							2	0	4		3206				1							1	
5988	暗冥指环	46131	0					5	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											432	11998	528	38137	2334	0	0	0	0	0	0	0							通用	防御	防御闪避	副本									4	2	7												736	8							2	0	4		2098186				1							1	
5989	风云化龙纹	46132	0					7	0	42	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19230	2548	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	副本									4	3	7												736	7	17	17060	0	0	0	0	2	0	4		3206				1							1	
5990	顿悟念珠	46133	0					4	0	35	281	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											432	11998	528	38137	2334	0	0	0	0	0	0	0							通用	防御	防御闪避	副本									4	1	7												736	8	17	45822	0	0	0	0	2	0	4		2098186				1							1	
5991	烈焰聚灵石	46138	0					7	0	42	283	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	38364	2548	0	0	0	0	0	0	0							通用	元气	命中（PVE）	副本									4	3	7												736	7	17	20175	0	0	0	0	2	0	4		3206				1							1	
5992	乌风蔽日佩	46155	0					7	0	43	285	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											969	11998	1381	1493	38210	2286	0	0	0	0	0	0							通用	防御	防御招架	副本									4	3	7												736	8	17	45822	0	0	0	0	2	0	4		2098186				1							1	
5993	苍白玉链	46156	0					4	0	36	285	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											410	54	207	19259	2548	0	0	0	0	0	0	0							通用	元气	会心（PVE）	副本									4	1	7												736	7	17	17060	0	0	0	0	2	0	4		3206				1							1	
5994	永刑徽章	46157	0					4	0	36	288	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											1123	1775	38352	2334	0	0	0	0	0	0	0	0							通用	防御	防御基础	副本									4	1	7												736	8	17	2849	0	0	0	0	2	0	4		2098186				1							1	
5995	乱心琥珀	46158	0					4	0	36	288	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											353	54	99	38364	2701	0	0	0	0	0	0	0							通用	元气	命中（PVE）	副本									4	1	7												736	7	17	2560	0	0	0	0	2	0	4		3206				1							1	
5996	炫目腰坠	46159	0					7	0	43	288	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											1123	1775	38352	2334	0	0	0	0	0	0	0	0							通用	防御	防御基础	副本									4	3	7												736	8	17	2849	0	0	0	0	2	0	4		2098186				1							1	
5997	掠食血玉	46160	0					7	0	43	288	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											353	54	99	38364	2701	0	0	0	0	0	0	0							通用	元气	命中（PVE）	副本									4	3	7												736	7	17	20175	0	0	0	0	2	0	4		3206				1							1	
5998	光铭之戒	46161	0					5	0	36	288	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											1123	1775	38352	2334	0	0	0	0	0	0	0	0							通用	防御	防御基础	副本									4	2	7												736	8							2	0	4		2098186				1							1	
5999	灵焰印戒	46162	0					5	0	36	288	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	70											353	54	99	38364	2701	0	0	0	0	0	0	0							通用	元气	命中（PVE）	副本									4	2	7												736	7							2	0	4		3206				1							1	
6000	聚风	46233	0					5	0	2	87	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0												46	9	615	10929	0	0	0	0	0	0	0	0							通用	元气	伤害	任务									4	2	7												736	7							1	0	0		3206				0							1	
6001	深火	46234	0					5	0	2	87	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0												79	12848	2285	39889	0	0	0	0	0	0	0	0							通用	防御	防御闪避	任务									4	2	7												736	8							1	0	0		2098186				0							1	
6002	幽邃	46235	0					4	0	7	159	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0												212	27	595	12041	0	0	0	0	0	0	0	0							通用	元气	伤害	任务									4	1	7												736	7	17	470	0	0	0	0	1	0	0		3206				0							1	
6003	甘露	46236	0					4	0	7	159	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0												205	12032	1336	38347	12861	0	0	0	0	0	0	0							通用	防御	防御闪避	任务									4	1	7												736	8	17	45822	0	0	0	0	1	0	0		2098186				0							1	
6004	战离腰坠	46315	0					7	0	31	393	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	75											3144	11935	1064	38080	2339	0	0	0	0	0	0	0							通用	防御	防御闪避	掉落									4	3	7												736	8	17	944	0	0	0	0	3	0	0		67108863				1							1	
6005	铁袭护符	46316	0					7	0	22	286	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	75											410	54	207	19262	2701	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	3	7												736	7	17	17060	0	0	0	0	3	0	0		67108863				1							1	
6006	坟草结	46329	0					5	0	27	417	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	78											3542	12036	1081	38085	2273	0	0	0	0	0	0	0							通用	防御	防御闪避	掉落									4	2	7												736	8							6	0	0		67108863				1							1	
6007	拉史之智	46330	0					5	0	18	290	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	78											353	54	99	15904	2701	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	2	7												736	7							6	0	0		67108863				1							1	
6008	流年之链	46339	0					4	0	28	433	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											2853	12018	934	39890	2276	0	0	0	0	0	0	0							通用	防御	防御闪避	掉落									4	1	7												736	8	17	45822	0	0	0	0	4	0	0		67108863				1							1	
6009	蕴火水晶	46340	0					4	0	19	293	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											310	54	99	15904	2685	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	1	7												736	7	17	4125	0	0	0	0	4	0	0		67108863				1							1	
6010	测试装备	46469	0					5	0	37	295	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											2703	11998	1290	3351	38205	2325	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							4	0	4		2098186				1							1	
6011	测试装备	46470	0					5	0	37	296	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											2703	11998	1290	3351	38205	2325	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							4	0	4		2098186				1							1	
6012	测试装备	46471	0					5	0	37	296	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											2703	11998	1290	3351	38205	2325	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							4	0	4		2098186				1							1	
6013	测试装备	46472	0					5	0	37	297	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											2703	11998	1290	13688	38205	2325	0	0	0	0	0	0							通用	防御	防御招架	副本									4	2	7												736	8							4	0	4		2098186				1							1	
6014	无拘狂意	46477	0					7	0	45	297	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											310	54	99	15528	2685	0	0	0	0	0	0	0							通用	元气	会心（PVE）	副本									4	3	7												736	7	17	4125	0	0	0	0	4	0	4		3206				1							1	
6015	无拘狂意	46478	0					7	0	45	297	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											310	54	99	15528	2685	0	0	0	0	0	0	0							通用	元气	会心（PVE）	副本									4	3	7												736	7	17	4125	0	0	0	0	4	0	4		3206				1							1	
6016	不死印记	46487	0					7	0	45	297	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											2703	11998	1290	13688	38205	2325	0	0	0	0	0	0							通用	防御	防御招架	副本									4	3	7												736	8	17	45822	0	0	0	0	4	0	4		2098186				1							1	
6017	不死印记	46488	0					7	0	45	297	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											2703	11998	1290	13688	38205	2325	0	0	0	0	0	0							通用	防御	防御招架	副本									4	3	7												736	8	17	45822	0	0	0	0	4	0	4		2098186				1							1	
