ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate
6542	宵烟囊	49995		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											2556	127	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	任务								2	2	7												17	2560	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6543	逝电	49996		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	29395	119	2201	2784	0	0	0	0	0	0	0							通用	根骨	会心（PVE）	任务								2	2	7												17	2830	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6544	寄灵囊	49997		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	29395	119	19309	2784	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6545	蜗角之争	49998		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	29395	119	8096	38172	0	0	0	0	0	0	0							通用	根骨	命中	任务								2	2	7												17	204	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6546	逆道心	49999		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	29395	119	8096	2784	0	0	0	0	0	0	0							通用	根骨	会心（PVE）	任务								2	2	7												17	2830	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6547	谋虚	50000		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	29395	119	19309	2784	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6548	烛奴目	50001		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	29395	119	15945	4909	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6549	宰世	50002		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	29395	119	2200	4909	0	0	0	0	0	0	0							通用	根骨	会心（PVE）	任务								2	2	7												17	2830	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6550	千手罗刹	50003		0					1	7	4	117	3	211	61		0	1		0		2	atRangeWeaponDamageBase	15	15	atRangeWeaponDamageRand	10	10	atRangeWeaponAttackSpeedBase	24	24										0												103	41	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	2	7												17	2560	0	0	0	0	735	7	1	0		0	0	3206		0	0							1			1
6551	阿鼻狱	50004		0					1	6	13	231	3	518	113		0	1		0		3	atRangeWeaponDamageBase	36	36	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										0												402	57	691	19301	0	0	0	0	0	0	0	0							通用	元气	伤害	任务								2	1	7												17	470	0	0	0	0	735	7	1	0		0	0	3206		0	1							1			1
6552	狂河碎	50005		0					1	6	13	231	3	518	113		0	1		0		3	atRangeWeaponDamageBase	36	36	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										0												402	57	691	19301	0	0	0	0	0	0	0	0							通用	元气	伤害	任务								2	1	7												17	470	0	0	0	0	735	7	1	0		0	0	3206		0	1							1			1
6553	宵烟囊	50006		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											2556	206	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6554	逝电	50007		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	15184	2784	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6555	寄灵囊	50008		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	19309	2784	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6556	蜗角之争	50009		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	17757	38172	0	0	0	0	0	0	0							通用	元气	命中	任务								2	2	7												17	470	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6557	逆道心	50010		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	17757	2784	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6558	谋虚	50011		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	19309	2784	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6559	烛奴目	50012		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	15945	4909	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6560	宰世	50013		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	15536	4909	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6561	千手罗刹	50014		0					1	7	4	117	3	211	61		0	1		0		2	atRangeWeaponDamageBase	15	15	atRangeWeaponDamageRand	10	10	atRangeWeaponAttackSpeedBase	24	24										0												103	51	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	任务								2	2	7												17	2560	0	0	0	0	735	6	1	0		0	0	4198512		0	0							1			1
6562	阿鼻狱	50015		0					1	6	13	231	3	518	113		0	1		0		3	atRangeWeaponDamageBase	36	36	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										0												402	44	691	19301	0	0	0	0	0	0	0	0							通用	根骨	伤害	任务								2	1	7												17	204	0	0	0	0	735	6	1	0		0	0	4198512		0	1							1			1
6563	狂河碎	50016		0					1	6	13	231	3	518	113		0	1		0		3	atRangeWeaponDamageBase	36	36	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										0												402	44	691	19301	0	0	0	0	0	0	0	0							通用	根骨	伤害	任务								2	1	7												17	204	0	0	0	0	735	6	1	0		0	0	4198512		0	1							1			1
6564	宵烟囊	50017		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											2556	127	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	任务								2	2	7												17	2560	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6565	逝电	50018		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	29395	119	2201	2784	0	0	0	0	0	0	0							通用	根骨	会心（PVE）	任务								2	2	7												17	2830	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6566	寄灵囊	50019		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	29395	119	19309	2784	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6567	蜗角之争	50020		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	29395	119	8096	38172	0	0	0	0	0	0	0							通用	根骨	命中	任务								2	2	7												17	204	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6568	逆道心	50021		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	29395	119	8096	2784	0	0	0	0	0	0	0							通用	根骨	会心（PVE）	任务								2	2	7												17	2830	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6569	谋虚	50022		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	29395	119	19309	2784	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6570	烛奴目	50023		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	29395	119	15945	4909	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6571	宰世	50024		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	29395	119	2200	4909	0	0	0	0	0	0	0							通用	根骨	会心（PVE）	任务								2	2	7												17	2830	0	0	0	0	735	6	2	0		0	0	4198512		0	1							1			1
6572	千手罗刹	50025		0					1	7	4	117	3	211	61		0	1		0		2	atRangeWeaponDamageBase	15	15	atRangeWeaponDamageRand	10	10	atRangeWeaponAttackSpeedBase	24	24										0												103	41	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	2	7												17	2560	0	0	0	0	735	7	1	0		0	0	3206		0	0							1			1
6573	阿鼻狱	50026		0					1	6	13	231	3	518	113		0	1		0		3	atRangeWeaponDamageBase	36	36	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										0												402	57	691	19301	0	0	0	0	0	0	0	0							通用	元气	伤害	任务								2	1	7												17	470	0	0	0	0	735	7	1	0		0	0	3206		0	1							1			1
6574	狂河碎	50027		0					1	6	13	231	3	518	113		0	1		0		3	atRangeWeaponDamageBase	36	36	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										0												402	57	691	19301	0	0	0	0	0	0	0	0							通用	元气	伤害	任务								2	1	7												17	470	0	0	0	0	735	7	1	0		0	0	3206		0	1							1			1
6575	宵烟囊	50028		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											2556	206	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6576	逝电	50029		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	15184	2784	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6577	寄灵囊	50030		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	19309	2784	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6578	蜗角之争	50031		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	17757	38172	0	0	0	0	0	0	0							通用	元气	命中	任务								2	2	7												17	470	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6579	逆道心	50032		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	17757	2784	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6580	谋虚	50033		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	19309	2784	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6581	烛奴目	50034		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	15945	4909	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6582	宰世	50035		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	15536	4909	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6583	千手罗刹	50036		0					1	7	4	117	3	211	61		0	1		0		2	atRangeWeaponDamageBase	15	15	atRangeWeaponDamageRand	10	10	atRangeWeaponAttackSpeedBase	24	24										0												103	41	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	2	7												17	2560	0	0	0	0	735	7	1	0		0	0	3206		0	0							1			1
6584	阿鼻狱	50037		0					1	6	13	231	3	518	113		0	1		0		3	atRangeWeaponDamageBase	36	36	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										0												402	57	691	19301	0	0	0	0	0	0	0	0							通用	元气	伤害	任务								2	1	7												17	470	0	0	0	0	735	7	1	0		0	0	3206		0	1							1			1
6585	狂河碎	50038		0					1	6	13	231	3	518	113		0	1		0		3	atRangeWeaponDamageBase	36	36	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										0												402	57	691	19301	0	0	0	0	0	0	0	0							通用	元气	伤害	任务								2	1	7												17	470	0	0	0	0	735	7	1	0		0	0	3206		0	1							1			1
6586	宵烟囊	50039		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											2556	206	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6587	逝电	50040		0					1	7	18	317	3	762	153		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	33	33	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	15184	2784	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6588	寄灵囊	50041		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	19309	2784	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6589	蜗角之争	50042		0					1	7	19	319	3	769	154		0	1		0		3	atRangeWeaponDamageBase	50	50	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											1173	63	119	17757	38172	0	0	0	0	0	0	0							通用	元气	命中	任务								2	2	7												17	470	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6590	逆道心	50043		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	17757	2784	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6591	谋虚	50044		0					1	7	19	322	3	778	155		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	19309	2784	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6592	烛奴目	50045		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	15945	4909	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	任务								2	2	7												17	2560	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6593	宰世	50046		0					1	7	19	324	3	784	156		0	1		0		3	atRangeWeaponDamageBase	51	51	atRangeWeaponDamageRand	34	34	atRangeWeaponAttackSpeedBase	24	24										0	0											379	63	119	15536	4909	0	0	0	0	0	0	0							通用	元气	会心（PVE）	任务								2	2	7												17	17845	0	0	0	0	735	7	2	0		0	0	3206		0	1							1			1
6594	鸿雁	28602		586	7				0	5	48	292	3	1309	134		0	1		0		5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	16	16										5	80											5529	200	1429	4948	18541	14464	44029	0	0	0	0	0							万花	治疗	治疗量（PVE）	任务								1	6	7								10				17	204	17	3595	17	233	735	15	8	0		0	0	4		0	0			0				1		1	1
6595	碧落	28603		585	8				0	5	48	292	3	1309	134		0	1		0		5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	16	16										5	80											5529	222	3671	7391	21028	18315	14463	44028	0	0	0	0							万花	内功	伤害（PVE）	任务								1	6	7								11				17	3581	17	470	17	18960	735	14	8	0		0	0	4		0	0			0				1		1	1
6596	白衣焚天	28604		87	5				0	0	65	292	3	1309	71		0	1		0		5	atMeleeWeaponDamageBase	105	105	atMeleeWeaponDamageRand	70	70	atMeleeWeaponAttackSpeedBase	27	27										5	80											13038	2045	28743	17970	38079	3986	14470	44027	0	0	0	0							少林	防御	防御抗性	任务								1	1	7								1				17	2849	17	45822	17	11520	735	13	8	0		0	0	2		0	0			0				1		1	1
6597	龙木金藤	28605		86	8				0	0	65	292	3	1309	71		0	1		0		5	atMeleeWeaponDamageBase	105	105	atMeleeWeaponDamageRand	70	70	atMeleeWeaponAttackSpeedBase	27	27										5	80											5529	222	11141	6977	28994	18315	14469	44026	0	0	0	0							少林	内功	伤害（PVE）	任务								1	1	7								2				17	8132	17	470	17	18963	735	12	8	0		0	0	2		0	0			0				1		1	1
6598	吞吴	28606		824	8				0	2	56	292	3	1309	64		0	1		0		5	atMeleeWeaponDamageBase	81	81	atMeleeWeaponDamageRand	54	54	atMeleeWeaponAttackSpeedBase	21	21										5	80											5529	442	3701	5425	6079	18315	14460	44033	0	0	0	0							纯阳	外功	伤害（PVE）	任务								1	3	7								14				17	3778	17	244	17	7582	735	18	8	0		0	0	16		0	0			0				1		1	1
6599	玉清玄明	28607		825	6				0	2	56	292	3	1309	64		0	1		0		5	atMeleeWeaponDamageBase	40	40	atMeleeWeaponDamageRand	27	27	atMeleeWeaponAttackSpeedBase	21	21										5	80											5529	200	7409	6119	18629	18315	14459	44032	0	0	0	0							纯阳	内功	伤害（PVE）	任务								1	3	7								7				17	3581	17	204	17	18960	735	19	8	0		0	0	16		0	0			0				1		1	1
6600	碎魂	28608		183	7				0	1	65	292	3	1309	71		0	1		0		5	atMeleeWeaponDamageBase	105	105	atMeleeWeaponDamageRand	70	70	atMeleeWeaponAttackSpeedBase	27	27										5	80											5529	261	3701	1865	6080	18315	14457	44030	0	0	0	0							天策	外功	伤害（PVE）	任务								1	2	7								3				17	3778	17	266	17	7582	735	10	8	0		0	0	8		0	0			0				1		1	1
6601	摧城	28609		184	2				0	1	65	292	3	1309	71		0	1		0		5	atMeleeWeaponDamageBase	105	105	atMeleeWeaponDamageRand	70	70	atMeleeWeaponAttackSpeedBase	27	27										5	80											13038	2289	19813	6784	19577	17970	38079	3986	14458	44031	0	0							天策	防御	防御招架	任务								1	2	7								4				17	2849	17	45822	17	4728	735	11	8	0		0	0	8		0	0			0				1		1	1
6602	幽月·乱花	28610		904	6				0	4	56	292	3	1309	134		0	1		0		5	atMeleeWeaponDamageBase	40	40	atMeleeWeaponDamageRand	27	27	atMeleeWeaponAttackSpeedBase	21	21										5	80											5529	200	7189	7402	28113	19507	14461	44034	0	0	0	0							七秀	内功	伤害（PVE）	任务								1	5	7								8				17	5348	17	204	17	18961	735	20	8	0		0	0	32		0	0			0				1		1	1
6603	轻离	28611		905	6				0	4	56	292	3	1309	134		0	1		0		5	atMeleeWeaponDamageBase	40	40	atMeleeWeaponDamageRand	27	27	atMeleeWeaponAttackSpeedBase	21	21										5	80											5529	200	1429	1230	18541	14462	44035	0	0	0	0	0							七秀	治疗	治疗量（PVE）	任务								1	5	7								9				17	204	17	8445	17	233	735	21	8	0		0	0	32		0	0			0				1		1	1
6604	织炎断尘	28612		635	2				0	9	36	292	3	1309	78		0	1		0		5	atMeleeWeaponDamageBase	124	124	atMeleeWeaponDamageRand	83	83	atMeleeWeaponAttackSpeedBase	32	32										5	80											5529	442	3701	2800	2998	18315	14465	44041	0	0	0	0							藏剑	外功	伤害（PVE）	任务								1	7	7								15				17	3778	17	244	17	7582	735	22	8	0		0	0	256		0	0			0				1		1	1
